src_port,dst_port,num_packets,total_bytes,avg_pkt_len,bytes_out,bytes_in,pss_0,pss_1,pss_2,pss_3,pss_4,pss_5,pss_6,pss_7,pss_8,pss_9,iat_mean,iat_std,iat_min,iat_max,iat_cv,tls_version,num_ciphersuites,num_extensions,has_sni,analysis_confidence,is_malware,is_well_known_port,source_file
33949,8443,12,9303,775.25,5967,3336,1096,369,1134,118,1022,299,1068,894,396,478,0.4981818181818182,0.4400491332447111,0.005,1.571,0.8833103039583616,0.0,0,0,0,0.0,0,1,pcap_001.json
16413,8443,8,4364,545.5,2780,1584,586,136,410,94,463,71,1321,1283,0,0,1.6275714285714284,1.1244082706844847,0.295,3.482,0.6908503374696211,1.3,5,15,1,0.7902020944665253,0,1,pcap_001.json
34937,993,13,10742,826.3076923076923,4856,5886,370,994,593,1291,884,1339,517,737,734,509,1.1689999999999998,0.8677771411293723,0.177,2.915,0.7423243294519867,1.3,5,6,1,0.7733145842765115,0,1,pcap_001.json
10535,995,14,12558,897.0,6242,6316,1132,666,1328,814,1046,716,250,1400,678,882,1.4906923076923075,1.3383363027175188,0.192,5.057,0.8977951357308296,1.3,5,15,1,0.8944204992510973,0,1,pcap_001.json
7811,995,7,5918,845.4285714285714,3558,2360,1193,630,237,1358,723,372,1405,0,0,0,1.119,1.0199230363120544,0.015,2.903,0.9114593711457144,1.3,5,6,1,0.9017356625584914,0,1,pcap_001.json
7844,443,12,8574,714.5,3091,5483,391,1273,1445,958,73,390,387,1334,537,188,0.6527272727272727,0.5831758024206128,0.033,1.975,0.8934448226499639,1.3,5,6,1,0.7038478768496537,0,1,pcap_001.json
58252,993,11,7076,643.2727272727273,3307,3769,412,1033,62,1044,1316,694,346,47,614,951,1.6328,1.4627206705314588,0.011,4.942,0.8958357854798253,1.3,5,15,1,0.7069924334046553,0,1,pcap_001.json
59332,995,12,9796,816.3333333333334,3524,6272,439,1419,346,474,421,1136,737,1405,1394,1069,1.059909090909091,0.8291906738222029,0.018,3.136,0.7823224472119592,1.3,5,6,1,0.0,0,1,pcap_001.json
58913,443,11,9006,818.7272727272727,4801,4205,1335,211,246,964,747,1239,1173,903,125,888,0.7325,0.4897797974600422,0.048,1.8,0.6686413617201941,1.3,5,15,1,0.8720027057141709,0,1,pcap_001.json
10130,993,9,6003,667.0,3529,2474,1071,250,125,485,343,943,1261,796,729,0,0.40625,0.3703234228346892,0.064,1.157,0.9115653485161581,1.3,5,6,1,0.9190482895561519,0,1,pcap_001.json
5531,995,9,6271,696.7777777777778,3876,2395,1401,476,404,215,975,1322,345,382,751,0,1.1995,0.968747516125848,0.067,2.685,0.8076261076497273,1.2,5,6,1,0.0,0,1,pcap_001.json
7098,443,10,6235,623.5,2293,3942,522,172,551,1026,77,1026,344,272,799,1446,0.958111111111111,1.1157727212260116,0.001,3.539,1.1645546203217099,1.2,5,6,1,0.7098729067980767,0,1,pcap_001.json
57654,995,9,5143,571.4444444444445,3273,1870,78,161,494,286,804,246,558,1177,1339,0,0.7573750000000001,0.6981708131789813,0.12,2.015,0.9218297582821999,1.3,5,6,1,0.0,0,1,pcap_001.json
31956,8443,6,6327,1054.5,3448,2879,1383,1200,1128,373,937,1306,0,0,0,0,0.4885999999999999,0.4129012472734855,0.141,1.289,0.8450700926596102,0.0,0,0,0,0.0,0,1,pcap_001.json
30215,993,12,10720,893.3333333333334,5521,5199,1167,1098,998,1144,1432,743,272,1306,810,757,0.8333636363636363,0.5802659692255977,0.028,1.821,0.6962938432945975,1.3,5,15,1,0.7516875986843592,0,1,pcap_001.json
34319,19467,8,2058,257.25,1278,780,367,129,264,292,314,178,333,181,0,0,61.32042857142857,4.209304925897347,54.663,68.547,0.06864441465855338,0.0,0,0,0,0.0,0,0,pcap_001.json
57460,25840,6,1355,225.83333333333334,814,541,392,253,241,145,181,143,0,0,0,0,60.0572,2.4181057379692885,56.699,63.257,0.040263377879243265,1.2,5,15,1,0.39425301046716965,1,0,pcap_001.json
33941,18454,14,3424,244.57142857142858,1726,1698,208,139,117,268,136,285,396,109,123,177,60.343692307692315,5.058887752257488,53.508,68.985,0.08383457423291624,1.2,5,6,1,0.13918322801083977,1,0,pcap_001.json
53651,64373,10,2645,264.5,1318,1327,166,308,298,188,384,131,343,331,127,369,60.445,5.482951516595177,51.073,67.051,0.09070976121424729,1.2,5,15,1,0.35727630272872046,1,0,pcap_001.json
57129,1395,5,1468,293.6,846,622,370,391,155,231,321,0,0,0,0,0,58.03925,7.538668628312294,49.552,65.66,0.12988914619524364,1.2,5,15,1,0.18122011972651975,1,0,pcap_001.json
50478,5557,14,3761,268.64285714285717,1944,1817,273,350,378,265,346,170,263,115,130,331,60.444923076923075,3.7660115499136264,56.294,67.993,0.0623048447777979,1.2,5,6,1,0.0,0,0,pcap_001.json
6405,10521,11,2782,252.9090909090909,1618,1164,219,343,369,136,277,210,248,105,359,370,58.822399999999995,5.1710912039916686,49.42,67.998,0.08791023834443458,1.2,5,6,1,0.13269148879117476,1,0,pcap_001.json
57726,4147,8,2170,271.25,976,1194,249,370,103,174,242,282,382,368,0,0,60.63728571428572,4.82038136352259,54.506,70.737,0.07949533536569468,1.2,5,15,1,0.19641098672226112,1,0,pcap_001.json
52760,32163,14,3603,257.35714285714283,2056,1547,263,115,100,289,393,144,290,334,351,213,61.45930769230768,5.586147514984867,48.348,68.051,0.09089180670487824,1.2,5,15,1,0.3064341628783167,1,0,pcap_001.json
15343,55985,10,2329,232.9,962,1367,139,188,120,380,202,289,371,392,130,118,57.629000000000005,4.182927071906572,52.351,64.505,0.07258371777935711,1.2,5,15,1,0.21257233974907447,1,0,pcap_001.json
56138,443,13,10061,773.9230769230769,4630,5431,1033,1252,635,1244,1052,514,301,220,60,1396,0.9344166666666666,0.510391917767339,0.135,1.726,0.5462144843670801,1.3,5,15,1,0.0,0,1,pcap_002.json
61215,995,5,5152,1030.4,2351,2801,752,1373,1197,1428,402,0,0,0,0,0,1.375,1.0745706119190122,0.077,2.887,0.7815058995774634,1.2,5,15,1,0.9049382717544858,0,1,pcap_002.json
9709,8443,14,12629,902.0714285714286,7202,5427,923,449,1086,944,1063,992,1171,1239,915,792,0.9298461538461539,0.9656705797729644,0.005,3.7,1.0385272615030225,1.3,5,15,1,0.9880195289835165,0,1,pcap_002.json
56226,995,11,5344,485.8181818181818,2884,2460,294,731,873,252,139,347,151,636,854,494,0.7636,0.5792409170630127,0.096,1.639,0.7585658945298753,0.0,0,0,0,0.8339238948656897,0,1,pcap_002.json
62272,8443,12,7529,627.4166666666666,3757,3772,374,727,1147,1197,358,407,417,52,309,1133,1.044,0.9273939047381402,0.031,2.737,0.8883083378717818,1.3,5,15,1,0.0,0,1,pcap_002.json
37808,443,13,8542,657.0769230769231,4014,4528,482,438,521,225,1323,546,200,1169,743,824,0.7565833333333333,0.6811419893988494,0.066,1.94,0.9002868017167301,1.3,5,15,1,0.9193362180792461,0,1,pcap_002.json
20444,443,9,8463,940.3333333333334,4767,3696,609,1250,1111,766,996,1244,1451,436,600,0,1.03875,0.8170371396087207,0.103,2.071,0.7865580164704892,1.3,5,15,1,0.9365191106682336,0,1,pcap_002.json
38953,443,10,7174,717.4,4422,2752,520,91,1424,1268,509,466,554,428,1415,499,1.0047777777777778,1.5062226320447951,0.05,5.016,1.4990604543186061,1.3,5,15,1,0.0,0,1,pcap_002.json
47668,8443,5,3495,699.0,2269,1226,646,218,915,1008,708,0,0,0,0,0,0.91575,0.918232371189341,0.172,2.489,1.0027107520495124,1.3,5,15,1,0.8136010514530416,0,1,pcap_002.json
33510,443,6,5945,990.8333333333334,3488,2457,1303,557,1294,960,891,940,0,0,0,0,0.7514000000000001,0.735113215770197,0.031,2.068,0.9783247481636903,1.2,5,6,1,0.0,0,1,pcap_002.json
25149,993,6,6509,1084.8333333333333,3336,3173,1064,1170,1193,591,1079,1412,0,0,0,0,1.3219999999999998,0.8043911983605987,0.073,2.407,0.6084653542818448,1.3,5,6,1,0.0,0,1,pcap_002.json
35712,995,9,6404,711.5555555555555,2475,3929,471,1075,135,1353,78,978,981,523,810,0,1.314125,1.568872400603376,0.024,5.018,1.1938532488183211,1.2,5,15,1,0.9195284802520001,0,1,pcap_002.json
32154,8443,14,9672,690.8571428571429,4096,5576,458,1178,249,1032,666,816,307,793,1103,1272,1.13,0.961729291832806,0.032,3.593,0.8510878688785894,1.2,5,15,1,0.7397473082256085,0,1,pcap_002.json
15120,995,6,4790,798.3333333333334,2971,1819,296,630,1355,1050,1320,139,0,0,0,0,1.5064,1.058415154842371,0.119,3.082,0.7026122907875538,1.3,5,15,1,0.0,0,1,pcap_002.json
5706,8443,5,4090,818.0,3126,964,895,869,1146,95,1085,0,0,0,0,0,1.0725,0.326760998284679,0.729,1.587,0.30467225947289417,1.2,5,6,1,0.0,0,1,pcap_002.json
27528,443,14,11172,798.0,5719,5453,700,1194,801,623,1223,1198,1038,233,1017,561,1.0792307692307692,1.004612757682983,0.08,3.158,0.9308600035551519,1.3,5,15,1,0.8782796427347881,0,1,pcap_002.json
8320,995,9,6677,741.8888888888889,3463,3214,666,332,826,1406,731,172,685,1304,555,0,1.46025,1.1983069045532533,0.06,3.363,0.8206176370849192,1.3,5,15,1,0.9811471179238846,0,1,pcap_002.json
18678,993,6,4389,731.5,2412,1977,1370,582,993,794,49,601,0,0,0,0,1.5828,1.7168554278098085,0.264,4.779,1.0846951148659392,0.0,0,0,0,0.7952221014051082,0,1,pcap_002.json
3088,993,12,8298,691.5,4361,3937,760,947,154,477,178,885,1007,523,1399,555,1.061909090909091,1.189394303802299,0.033,3.461,1.1200528500834936,1.2,5,15,1,0.9250804270705414,0,1,pcap_002.json
7683,993,5,4679,935.8,2326,2353,625,987,360,1366,1341,0,0,0,0,0,0.573,0.2685823895939568,0.184,0.943,0.468730173811443,1.2,5,15,1,0.0,0,1,pcap_002.json
20182,995,7,4730,675.7142857142857,3134,1596,1027,299,1248,138,241,1159,618,0,0,0,0.8365,0.6310316288956258,0.345,2.188,0.754371343569188,1.3,5,15,1,0.8110457581256344,0,1,pcap_002.json
56747,8443,8,5482,685.25,2774,2708,1372,145,853,1420,428,113,121,1030,0,0,0.6067142857142857,0.6600064316322366,0.008,2.118,1.0878373019603618,1.2,5,15,1,0.7326560732214004,0,1,pcap_002.json
62133,995,5,2990,598.0,1646,1344,265,70,63,1274,1318,0,0,0,0,0,2.1237500000000002,1.241385591788466,0.39,3.622,0.5845252933671411,1.3,5,6,1,0.7150171987434896,0,1,pcap_002.json
49862,993,6,5617,936.1666666666666,3049,2568,1351,943,370,547,1328,1078,0,0,0,0,0.9667999999999999,0.5110461427307714,0.395,1.561,0.5285955137885514,1.3,5,15,1,0.7145417666908249,0,1,pcap_002.json
20953,8443,7,5065,723.5714285714286,2059,3006,828,1102,160,1325,600,579,471,0,0,0,1.2181666666666666,0.8074225281034019,0.015,2.311,0.6628177819975936,1.3,5,15,1,0.7372245777396074,0,1,pcap_002.json
62241,995,5,3731,746.2,2190,1541,616,1099,954,442,620,0,0,0,0,0,1.0394999999999999,1.4491896873770527,0.044,3.542,1.3941218733785983,1.3,5,6,1,0.7414076065404737,0,1,pcap_002.json
50876,443,9,5748,638.6666666666666,2197,3551,260,333,1059,1057,127,1211,470,950,281,0,0.8205,0.6374901960030445,0.209,1.957,0.7769533162742772,1.2,5,6,1,0.7672708511257579,0,1,pcap_002.json
36279,8443,6,4807,801.1666666666666,1940,2867,461,1252,1378,421,101,1194,0,0,0,0,0.477,0.5753103510280343,0.015,1.566,1.2061013648386463,1.3,5,15,1,0.8724851022893421,0,1,pcap_002.json
31418,443,13,11827,909.7692307692307,5968,5859,1000,733,438,1294,169,951,965,778,804,1306,0.8467500000000001,0.6752062802087473,0.025,1.918,0.7974092473678739,1.3,5,15,1,0.933947282732971,0,1,pcap_002.json
2397,993,7,3022,431.7142857142857,1883,1139,410,288,742,117,375,734,356,0,0,0,2.2058333333333335,1.625149266648725,0.352,4.562,0.7367507064520098,1.3,5,15,1,0.0,0,1,pcap_002.json
46440,995,13,11228,863.6923076923077,6180,5048,258,884,724,1062,1275,1246,1053,389,1332,1023,0.871,0.7888545493308636,0.019,2.915,0.9056883459596597,1.3,5,6,1,0.955584217944836,0,1,pcap_002.json
63426,995,14,7936,566.8571428571429,4307,3629,408,693,1063,327,80,1218,218,176,1243,282,1.1704615384615387,0.8525654150751416,0.305,3.42,0.7284010512603075,1.2,5,15,1,0.8380088281405522,0,1,pcap_002.json
13200,443,10,9071,907.1,4013,5058,1106,637,975,1051,496,1053,223,1309,1213,1008,0.8251111111111111,0.8400316719484707,0.04,2.461,1.0180830928543276,0.0,0,0,0,0.7083687948674761,0,1,pcap_002.json
57112,443,9,9173,1019.2222222222222,3967,5206,465,1259,565,1340,505,1383,1223,1224,1209,0,1.43825,1.3394818727776796,0.072,3.773,0.931327566680118,1.3,5,15,1,0.7772062030320658,0,1,pcap_002.json
8892,993,14,8425,601.7857142857143,4043,4382,1094,167,480,563,799,1308,202,622,278,1095,0.8302307692307693,0.601125246625175,0.053,2.186,0.7240459748102728,1.2,5,15,1,0.7823994006195656,0,1,pcap_002.json
4113,993,6,5063,843.8333333333334,3400,1663,770,615,1205,246,1425,802,0,0,0,0,1.0158,0.7817796108878768,0.172,2.476,0.7696196208780044,0.0,0,0,0,0.9428140591269606,0,1,pcap_002.json
60020,993,5,4072,814.4,3353,719,1385,575,967,144,1001,0,0,0,0,0,0.5235,0.3680180022770625,0.245,1.154,0.7029952288005015,1.3,5,15,1,0.0,0,1,pcap_002.json
4649,8443,12,9202,766.8333333333334,5189,4013,1005,1398,662,714,940,347,324,399,971,772,0.7662727272727273,0.6215730909861016,0.019,1.768,0.8111643137794657,1.2,5,15,1,0.0,0,1,pcap_002.json
16234,443,6,4082,680.3333333333334,2481,1601,876,764,1309,747,296,90,0,0,0,0,1.001,0.8566679636825459,0.018,2.275,0.855812151531015,1.3,5,6,1,0.7505634452187527,0,1,pcap_002.json
46476,993,8,3857,482.125,2633,1224,1160,724,225,254,68,93,1180,153,0,0,0.7695714285714285,0.5453572504443714,0.059,1.698,0.7086505946000744,1.3,5,15,1,0.9849028924764326,0,1,pcap_002.json
7824,8443,13,9594,738.0,6393,3201,1045,345,998,660,916,595,1219,825,1137,624,1.4866666666666666,1.241863071714788,0.081,3.546,0.8353339047408889,1.3,5,6,1,0.7367309551162958,0,1,pcap_002.json
10074,443,12,5471,455.9166666666667,2701,2770,666,383,316,70,66,1160,515,326,251,694,1.2029999999999998,0.85013592496088,0.15,3.178,0.7066799043731339,1.3,5,15,1,0.0,0,1,pcap_002.json
53354,443,6,4577,762.8333333333334,1943,2634,781,674,729,554,433,1406,0,0,0,0,1.0858,0.8617956602350698,0.113,2.182,0.7936965004927885,1.2,5,15,1,0.8665857896159439,0,1,pcap_002.json
61064,8443,14,12069,862.0714285714286,6463,5606,1123,658,1284,541,92,1086,698,86,1087,1237,1.0343076923076922,0.7545530908186019,0.011,2.804,0.7295247791641994,0.0,0,0,0,0.0,0,1,pcap_002.json
2603,993,13,12933,994.8461538461538,6913,6020,1097,674,1133,572,1304,1153,728,1371,732,1356,0.6713333333333334,0.6771669333004644,0.028,2.236,1.0086895729401155,1.3,5,15,1,0.0,0,1,pcap_002.json
45632,443,8,7404,925.5,4181,3223,837,762,1373,1445,1257,118,714,898,0,0,1.004857142857143,0.9472966692603941,0.006,2.54,0.9427177544530507,1.2,5,15,1,0.9009436539547434,0,1,pcap_002.json
47682,995,12,7408,617.3333333333334,3529,3879,993,785,1008,220,837,1340,314,125,231,1094,1.6408181818181817,1.4370169112803735,0.199,5.239,0.8757928984477871,1.2,5,6,1,0.7326408071359995,0,1,pcap_002.json
3426,995,5,4247,849.4,2482,1765,882,431,627,1334,973,0,0,0,0,0,1.022,0.5537201459221075,0.232,1.798,0.5418005341703596,1.3,5,6,1,0.7954894133506254,0,1,pcap_002.json
29987,443,10,5492,549.2,2452,3040,230,703,513,310,210,175,1016,1304,483,548,0.8533333333333333,1.0455742707027347,0.105,3.647,1.2252823484797672,1.3,5,6,1,0.803346022063101,0,1,pcap_002.json
52986,8443,10,8544,854.4,4477,4067,771,1083,995,1252,980,575,619,989,1112,168,1.284,1.7843334890092717,0.053,6.053,1.3896678263312086,1.3,5,15,1,0.0,0,1,pcap_002.json
41228,995,8,7227,903.375,4002,3225,878,617,598,1294,1209,179,1317,1135,0,0,0.5661428571428571,0.7747046310085687,0.044,2.423,1.3683907184102906,1.3,5,15,1,0.8024771432671077,0,1,pcap_002.json
3270,995,8,6762,845.25,3533,3229,551,1063,792,522,908,1357,1282,287,0,0,0.7290000000000001,0.8460263420417661,0.046,2.584,1.160529961648513,1.3,5,15,1,0.0,0,1,pcap_002.json
49257,443,11,8027,729.7272727272727,3491,4536,154,96,991,1226,1140,757,573,1217,556,1240,1.4042,1.090612195053769,0.097,3.246,0.7766786747285067,1.3,5,15,1,0.9382467108370186,0,1,pcap_002.json
40656,993,8,9386,1173.25,4693,4693,808,1046,1115,1426,1403,1152,1367,1069,0,0,1.3111428571428572,0.9434337630730217,0.16,2.61,0.7195507018425749,1.2,5,15,1,0.9019068721220016,0,1,pcap_002.json
28434,443,12,10971,914.25,4929,6042,435,1197,849,1072,329,1208,627,496,1365,1080,1.180090909090909,0.9686196790508791,0.16,3.277,0.8208008989723188,1.2,5,6,1,0.7851087874341142,0,1,pcap_002.json
45320,995,7,4792,684.5714285714286,3266,1526,265,70,138,1329,1413,127,1450,0,0,0,0.9133333333333332,1.0921933080834283,0.021,3.188,1.1958320891424399,1.3,5,6,1,0.7505895041953733,0,1,pcap_002.json
43021,995,12,10265,855.4166666666666,5855,4410,744,1305,423,245,1444,1374,631,561,1375,152,1.1490909090909092,0.85300638967504,0.267,2.899,0.7423315100020127,1.3,5,6,1,0.7541017945367285,0,1,pcap_002.json
3116,8443,14,12466,890.4285714285714,7330,5136,1152,993,1354,1314,1369,340,527,1044,1140,900,1.162153846153846,0.8971667237350673,0.039,2.627,0.7719861933118796,1.3,5,15,1,0.8249078202663229,0,1,pcap_002.json
61776,993,8,6156,769.5,3613,2543,135,579,1275,372,1431,1039,772,553,0,0,1.0559999999999998,0.6380662751067254,0.261,2.064,0.6042294271843992,0.0,0,0,0,0.8644777184258025,0,1,pcap_002.json
42273,8443,14,9509,679.2142857142857,4869,4640,802,482,483,1308,390,909,1203,432,89,945,0.7515384615384614,0.5243877918230151,0.056,2.059,0.6977524353837459,1.3,5,6,1,0.8848111449356953,0,1,pcap_002.json
60660,993,13,10782,829.3846153846154,3943,6839,726,1129,98,1436,275,1014,956,1173,130,741,1.0718333333333334,0.8484038772241017,0.324,3.217,0.7915445907859757,1.3,5,15,1,0.9319247866767233,0,1,pcap_002.json
55502,8443,10,6075,607.5,3002,3073,711,463,876,278,662,953,299,213,454,1166,0.6081111111111112,0.3794438750605782,0.066,1.397,0.6239712909821311,1.3,5,15,1,0.8244012944080771,0,1,pcap_002.json
17474,995,7,7411,1058.7142857142858,5249,2162,1392,780,1360,432,1240,950,1257,0,0,0,1.2508333333333332,0.8478591503834164,0.034,2.627,0.6778354300200532,1.3,5,15,1,0.969695587108899,0,1,pcap_002.json
29731,993,8,5275,659.375,2921,2354,1280,137,577,1387,602,215,462,615,0,0,2.518571428571429,1.719863853178323,0.529,5.958,0.6828727721071048,1.2,5,15,1,0.9810954519942332,0,1,pcap_002.json
51413,993,13,8095,622.6923076923077,5510,2585,759,296,993,972,936,490,780,121,322,199,0.8245833333333334,0.5021313669969465,0.054,1.961,0.6089516325379846,1.3,5,15,1,0.9725472743558239,0,1,pcap_002.json
49494,995,12,10812,901.0,4928,5884,803,731,661,1141,1384,1360,62,874,837,1256,0.611090909090909,0.6319898524135645,0.06,2.395,1.0341994014503437,1.2,5,15,1,0.0,0,1,pcap_002.json
22764,993,7,6075,867.8571428571429,3010,3065,330,695,866,1331,1459,1039,355,0,0,0,1.4163333333333334,1.5036235861707177,0.354,4.621,1.0616311505088616,1.2,5,15,1,0.8746247487766717,0,1,pcap_002.json
29003,993,13,11204,861.8461538461538,6365,4839,902,1259,486,914,1196,886,1078,1123,1065,58,1.1240833333333333,0.8062224112420151,0.276,3.449,0.7172265501448722,1.3,5,6,1,0.8142986404202104,0,1,pcap_002.json
56643,8443,6,5468,911.3333333333334,2266,3202,559,1262,810,1235,897,705,0,0,0,0,1.0939999999999999,0.8874852111443886,0.026,2.604,0.8112296262745784,1.3,5,6,1,0.928937135656482,0,1,pcap_002.json
10702,443,5,3428,685.6,2148,1280,277,421,1356,859,515,0,0,0,0,0,0.35074999999999995,0.3027452518207346,0.075,0.846,0.8631368547989583,1.3,5,15,1,0.9833721465121177,0,1,pcap_002.json
11784,443,10,7238,723.8,3787,3451,1314,185,1415,284,477,764,454,1365,127,853,1.2287777777777777,1.1000418959473799,0.185,3.082,0.8952325765011682,1.3,5,6,1,0.0,0,1,pcap_002.json
41750,443,5,3487,697.4,2874,613,302,467,1279,146,1293,0,0,0,0,0,0.43475,0.419207213082027,0.082,1.134,0.9642489087568189,1.2,5,15,1,0.7277835531781968,0,1,pcap_002.json
6800,443,14,10545,753.2142857142857,5566,4979,335,174,1048,785,1128,1080,1275,329,273,1209,1.073846153846154,0.917527601442204,0.027,2.652,0.8544311474748317,0.0,0,0,0,0.8823695697499057,0,1,pcap_002.json
41333,8443,6,5791,965.1666666666666,2727,3064,1431,1331,801,604,495,1129,0,0,0,0,2.0278,0.928348081271244,0.565,3.378,0.4578104750326679,1.2,5,6,1,0.7530086746758209,0,1,pcap_002.json
52571,443,12,11542,961.8333333333334,5503,6039,738,1181,395,766,1144,849,1346,1018,1066,1290,1.078,1.129596710013236,0.077,3.931,1.047863367359217,1.2,5,6,1,0.0,0,1,pcap_002.json
58208,995,12,10480,873.3333333333334,6383,4097,869,826,1284,1183,1423,812,1191,125,244,1101,0.5747272727272728,0.33264397864522605,0.014,1.107,0.5787857901134904,1.3,5,6,1,0.8471091248827397,0,1,pcap_002.json
5541,443,8,6023,752.875,3362,2661,705,997,1015,456,1175,953,467,255,0,0,0.499,0.7256364693937907,0.049,2.257,1.4541813013903622,1.3,5,6,1,0.9482777639023833,0,1,pcap_002.json
59618,443,10,6913,691.3,3675,3238,677,92,791,457,548,1031,582,1347,1077,311,0.8293333333333334,0.9657439274120927,0.036,3.345,1.1644822275869284,1.3,5,15,1,0.0,0,1,pcap_002.json
59994,8443,9,5548,616.4444444444445,2251,3297,692,1007,411,1298,611,166,456,826,81,0,1.3045,1.1548609223625155,0.081,3.302,0.8852900899674323,1.3,5,6,1,0.9230770490270169,0,1,pcap_002.json
33233,995,10,9003,900.3,4107,4896,1003,1434,765,1426,1158,255,751,1024,430,757,0.6732222222222222,0.5274371532394015,0.109,1.435,0.7834517872841417,1.3,5,15,1,0.7210413488744581,0,1,pcap_002.json
33035,995,11,6906,627.8181818181819,3005,3901,136,797,116,1209,1174,804,830,622,577,469,1.7737000000000003,0.9900454585522827,0.161,3.041,0.5581808978701486,1.2,5,6,1,0.7045377222031991,0,1,pcap_002.json
38717,8443,5,3669,733.8,1327,2342,483,1365,140,977,704,0,0,0,0,0,0.8732500000000001,0.678756721882001,0.165,1.99,0.7772765209069579,1.3,5,15,1,0.0,0,1,pcap_002.json
33527,443,5,2113,422.6,1279,834,317,165,863,669,99,0,0,0,0,0,1.82075,1.4907859294680776,0.158,4.178,0.8187757404740231,1.3,5,6,1,0.7941200527494249,0,1,pcap_002.json
41934,443,6,5203,867.1666666666666,2446,2757,987,1418,697,616,762,723,0,0,0,0,0.8119999999999999,0.4653089296370746,0.241,1.612,0.5730405537402397,1.3,5,6,1,0.0,0,1,pcap_002.json
53739,8443,12,6483,540.25,2439,4044,937,1303,429,793,722,188,67,319,56,1108,0.6967272727272728,0.5971849250531562,0.015,1.768,0.8571286763549998,0.0,0,0,0,0.8873429843745426,0,1,pcap_002.json
11172,443,5,3004,600.8,2262,742,245,367,916,375,1101,0,0,0,0,0,0.63075,0.478639412815117,0.164,1.422,0.7588417167104511,1.3,5,6,1,0.7650833145237046,0,1,pcap_002.json
50649,995,12,10070,839.1666666666666,5387,4683,1242,1136,1136,393,1082,411,713,1144,1106,332,0.8433636363636363,0.7386361230768839,0.013,2.125,0.8758216399531877,0.0,0,0,0,0.9832185585078423,0,1,pcap_002.json
